file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,storage_fluxes,vertical_advection_fluxesgas_densities_concentrations_and_timelagsair_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,statistical_flags,,,,,,,,,,,,spikes,,,,variances,,,,covariances
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,H_strg,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,u_var,v_var,w_var,ts_var,w/ts_cov
,[yyyy-mm-dd],[HH:MM],[ddd.ddd],[1=daytime],[#],[#],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[K],[K],[Pa],[kg+1m-3],[J+1kg-1K-1],[m+3mol-1],[mm+1hour-1],[kg+1m-3],[Pa],[Pa],[kg+1kg-1],[%],[Pa],[K],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[deg_from_north],[deg],[deg],[deg],[m+1s-1],[m+2s-2],[m],[#],[#],[K],[0=KJ/1=KM/2=HS],[m],[m],[m],[m],[m],[m],[m],[kg+1m-1s-2],[#],[W+1m-2],[#],8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8co2/h2o/ch4/none,8co2/h2o/ch4/none,8aa,8U,[#],[#],[#],[#],[m+2s-2],[m+2s-2],[m+2s-2],[K+2],[m+1K+1s-1]
SE-Htm_sonic_profile_2020-06-15_2230.dat,2020-06-15,23:00,167.9581,0,18000,18000,-0.145528E-01,1,4.97585,1,-2.50057,286.422,286.422,99889.2,1.21498,1005.39,0.238395E-01,-9999,-9999,-9999,1519.95,-9999,-9999,-9999,-9999,-0.339673,0.756078,0.342667E-01,0.829582,-0.470770E-14,-0.505278E-16,0.829582,1.85051,66.8370,114.192,2.36733,-9999,0.109443,0.641392E-01,-22.9243,-0.756403,-9999,-0.372196E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.137705E-01,1.05681,4.79107,1.03857,800009999,800009999,800009999,800009999,800009999,800109999,899999999,899999999,89999,89999,89,89,8,5,0,10,0.573887E-01,0.564248E-01,0.144648E-01,0.121188E-01,0.392216E-02
SE-Htm_sonic_profile_2020-06-15_2300.dat,2020-06-15,23:30,167.9790,0,18000,18000,-0.610877E-02,1,-1.70518,1,-1.05106,286.370,286.370,99889.2,1.21520,1005.39,0.238352E-01,-9999,-9999,-9999,1514.83,-9999,-9999,-9999,-9999,-0.733007,0.469706,0.457364E-01,0.871789,-0.760257E-13,-0.279164E-14,0.871789,1.50669,37.8418,147.349,3.00727,-9999,0.709010E-01,0.144987,18.1879,0.953379,-9999,0.196849E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.602461E-02,1.01397,-1.67115,1.02037,800009999,800009999,800009999,800009999,800009999,800109999,899999999,899999999,89999,89999,89,89,4,6,1,6,0.105542,0.178756,0.567699E-02,0.193531E-01,-0.136783E-02
SE-Htm_sonic_profile_2020-06-15_2330.dat,2020-06-16,00:00,168.0000,0,18000,18000,-0.808681E-02,1,-1.45860,0,-8.62404,285.947,285.947,99889.2,1.21700,1005.38,0.238000E-01,-9999,-9999,-9999,1473.51,-9999,-9999,-9999,-9999,-0.921531,1.18128,0.194139E-01,1.49834,0.534522E-13,-0.160814E-14,1.49834,2.64928,49.1073,127.958,0.742398,-9999,0.815161E-01,0.181038,32.3136,0.536615,-9999,0.146242E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.796905E-02,1.01478,-1.42474,1.02377,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,25,17,1,7,0.156681,0.183537,0.218579E-01,0.326406E-01,-0.116443E-02
SE-Htm_sonic_profile_2020-06-16_0000.dat,2020-06-16,00:30,168.0208,0,18000,18000,-0.194473E-01,1,-4.56538,2,-5.74910,285.666,285.666,99889.2,1.21820,1005.38,0.237766E-01,-9999,-9999,-9999,1446.55,-9999,-9999,-9999,-9999,-0.158367,1.86901,0.108044,1.87882,0.850891E-13,-0.257526E-14,1.87882,2.82606,85.7327,94.8433,3.29670,-9999,0.126349,0.184959,38.4436,0.451050,-9999,0.295025E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.191478E-01,1.01564,-4.44707,1.02661,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,14,3,1,12,0.890767E-01,0.264082,0.167606E-01,0.449386E-01,-0.363100E-02
SE-Htm_sonic_profile_2020-06-16_0030.dat,2020-06-16,01:00,168.0416,0,18000,18000,-0.235379E-02,1,-1.77537,0,-3.78266,285.480,285.480,99889.2,1.21899,1005.37,0.237612E-01,-9999,-9999,-9999,1429.05,-9999,-9999,-9999,-9999,-0.713878E-01,1.74046,0.105444,1.74511,-0.955172E-14,0.211980E-14,1.74511,2.76292,87.4732,92.3488,3.46409,-9999,0.439424E-01,0.782927E-01,4.15865,4.16962,-9999,0.329668E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.223460E-02,1.05334,-1.60291,1.10759,800009999,800009999,800009999,800009999,800009999,800109999,899999999,899999999,89999,89999,89,89,19,18,1,18,0.605905E-01,0.885512E-01,0.744368E-02,0.116772E-01,-0.130792E-02
SE-Htm_sonic_profile_2020-06-16_0100.dat,2020-06-16,01:30,168.0624,0,18000,18000,0.409731E-02,1,-2.81166,1,-0.153162,285.473,285.473,99889.2,1.21902,1005.37,0.237605E-01,-9999,-9999,-9999,1428.35,-9999,-9999,-9999,-9999,0.226131E-01,1.55150,0.769944E-01,1.55357,-0.533846E-13,-0.240030E-14,1.55357,1.96637,90.7701,89.1650,2.84073,-9999,0.579754E-01,0.173597E-01,6.03055,2.87536,-9999,0.395713E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.395353E-02,1.03637,-2.62120,1.07266,800009999,800109999,800009999,800009999,800009999,810019999,899999999,899999999,89999,89999,89,89,20,3,2,10,0.145862E-01,0.172190E-01,0.291425E-02,0.987524E-02,-0.213875E-02
SE-Htm_sonic_profile_2020-06-16_0130.dat,2020-06-16,02:00,168.0833,0,18000,18000,-0.475612E-02,1,-1.83745,1,8.55682,285.892,285.892,99889.2,1.21723,1005.38,0.237954E-01,-9999,-9999,-9999,1468.23,-9999,-9999,-9999,-9999,1.00922,1.31515,0.915572E-01,1.66028,-0.423897E-13,-0.124331E-14,1.66028,2.46443,127.218,52.4980,3.16122,-9999,0.625085E-01,0.532834E-01,11.5663,1.49918,-9999,0.240199E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.463935E-02,1.02517,-1.75170,1.04895,800009999,800009999,800009999,800009999,800009999,800109999,899999999,899999999,89999,89999,89,89,17,38,6,24,0.308317E-01,0.713852E-01,0.434987E-02,0.129343E-01,-0.143138E-02
SE-Htm_sonic_profile_2020-06-16_0200.dat,2020-06-16,02:30,168.1041,0,18000,18000,-0.864456E-02,0,-0.613037,2,-5.49513,285.623,285.623,99889.2,1.21838,1005.38,0.237730E-01,-9999,-9999,-9999,1442.53,-9999,-9999,-9999,-9999,1.74093,1.03599,0.797803E-01,2.02744,0.225838E-13,0.483695E-14,2.02744,3.13492,148.969,30.7560,2.25519,-9999,0.842326E-01,0.763417E-01,84.8288,0.204412,-9999,0.594149E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.852667E-02,1.01383,-0.600811,1.02035,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,20,25,2,14,0.103611,0.371351E-01,0.119376E-01,0.208387E-01,-0.490486E-03
SE-Htm_sonic_profile_2020-06-16_0230.dat,2020-06-16,03:00,168.1249,0,18000,18000,0.922430E-02,1,-1.74164,1,-3.66021,285.444,285.444,99889.2,1.21914,1005.37,0.237581E-01,-9999,-9999,-9999,1425.64,-9999,-9999,-9999,-9999,1.44492,0.829322,0.704811E-01,1.66749,-0.171604E-13,-0.384055E-14,1.66749,2.59711,149.849,29.8541,2.42249,-9999,0.869839E-01,0.802883E-01,32.8811,0.527354,-9999,0.163357E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.908410E-02,1.01543,-1.69770,1.02588,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,16,7,3,16,0.584273E-01,0.938250E-01,0.832418E-02,0.877029E-02,-0.138509E-02
SE-Htm_sonic_profile_2020-06-16_0300.dat,2020-06-16,03:30,168.1458,0,18000,18000,-0.150223E-01,1,5.85753,1,-5.11746,285.194,285.194,99889.2,1.22021,1005.37,0.237373E-01,-9999,-9999,-9999,1402.34,-9999,-9999,-9999,-9999,1.88826,0.884983,0.714175E-01,2.08658,0.839872E-14,-0.350622E-14,2.08658,2.75089,154.847,25.1114,1.96145,-9999,0.110956,0.701927E-01,-20.2919,-0.854530,-9999,-0.430331E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.146100E-01,1.02822,5.72225,1.02364,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,13,22,5,22,0.419019E-01,0.908927E-01,0.759077E-02,0.150273E-01,0.466450E-02
SE-Htm_sonic_profile_2020-06-16_0330.dat,2020-06-16,04:00,168.1666,1,18000,18000,-0.234908E-01,1,0.742408,2,-5.04660,284.947,284.947,99889.2,1.22127,1005.36,0.237168E-01,-9999,-9999,-9999,1379.72,-9999,-9999,-9999,-9999,2.09930,0.483149,0.368761E-01,2.15449,-0.555109E-13,-0.330646E-14,2.15449,3.79618,164.969,12.9608,0.980717,-9999,0.138689,0.250866,-312.658,-0.554599E-01,-9999,-0.435978E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.228597E-01,1.02761,0.725385,1.02347,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,9,6,1,26,0.231033,0.251464,0.192350E-01,0.254070E-01,0.590791E-03
SE-Htm_sonic_profile_2020-06-16_0400.dat,2020-06-16,04:30,168.1874,1,18000,18000,-0.324361E-01,1,-0.237211,2,0.127383,284.953,284.953,99889.2,1.22124,1005.36,0.237173E-01,-9999,-9999,-9999,1380.28,-9999,-9999,-9999,-9999,2.15376,0.373981,0.590228E-01,2.18679,0.549394E-13,-0.355549E-14,2.18679,3.72277,169.826,9.85067,1.54664,-9999,0.162972,0.171905,1587.77,0.109210E-01,-9999,0.118549E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.319637E-01,1.01478,-0.233734,1.01488,800009999,800009999,800009999,800009999,800009999,800019999,899999999,899999999,89999,89999,89,89,7,7,0,18,0.171770,0.154155,0.178857E-01,0.197104E-01,-0.190369E-03
SE-Htm_sonic_profile_2020-06-16_0430.dat,2020-06-16,05:00,168.2083,1,18000,18000,-0.218774E-01,1,-5.31782,1,-2.71013,284.821,284.821,99889.2,1.22181,1005.36,0.237063E-01,-9999,-9999,-9999,1368.27,-9999,-9999,-9999,-9999,1.81756,0.711141,0.180172E-01,1.95181,-0.196409E-13,-0.123843E-13,1.95181,3.37717,156.312,21.3685,0.528907,-9999,0.133812,0.359604,39.2045,0.442296,-9999,0.323528E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.215358E-01,1.01586,-5.17664,1.02727,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,3,6,1,11,0.178606,0.523763,0.168386E-01,0.202423E-01,-0.421426E-02
SE-Htm_sonic_profile_2020-06-16_0500.dat,2020-06-16,05:30,168.2291,1,18000,18000,-0.179440E-01,0,-2.39195,0,2.22242,284.930,284.930,99889.2,1.22135,1005.36,0.237153E-01,-9999,-9999,-9999,1378.12,-9999,-9999,-9999,-9999,1.68870,0.228517,0.461806E-01,1.70472,0.197024E-12,0.709714E-14,1.70472,2.94337,168.060,7.70652,1.55232,-9999,0.121211,0.327385,64.7818,0.267668,-9999,0.160713E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.177010E-01,1.01373,-2.34609,1.01955,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,8,8,0,5,0.249820,0.382124,0.228268E-01,0.158220E-01,-0.191066E-02
SE-Htm_sonic_profile_2020-06-16_0530.dat,2020-06-16,06:00,168.2499,1,18000,18000,-0.481358E-01,0,0.586951,2,8.25736,285.334,285.334,99889.2,1.21962,1005.37,0.237489E-01,-9999,-9999,-9999,1415.32,-9999,-9999,-9999,-9999,1.60254,-0.178889,0.555689E-01,1.61345,-0.738030E-13,-0.238368E-14,1.61345,3.23229,185.036,353.631,1.97371,-9999,0.198666,0.258426,-1162.39,-0.149175E-01,-9999,-0.240952E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.465543E-01,1.03397,0.572148,1.02587,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,1,1,2,23,0.277473,0.191998,0.473801E-01,0.439205E-01,0.466615E-03
SE-Htm_sonic_profile_2020-06-16_0600.dat,2020-06-16,06:30,168.2707,1,18000,18000,-0.145993E-01,1,6.18663,1,6.77891,285.666,285.666,99889.2,1.21820,1005.38,0.237766E-01,-9999,-9999,-9999,1446.56,-9999,-9999,-9999,-9999,0.695216,0.896572E-01,-0.926167E-02,0.701035,-0.177987E-13,-0.499602E-16,0.701035,1.49362,173.033,7.34848,-0.756981,-9999,0.109473,0.659469E-01,-18.4525,-0.939711,-9999,-0.461425E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.137123E-01,1.06468,5.92908,1.04344,800009999,800009999,800009999,800009999,800009999,800019999,899999999,899999999,89999,89999,89,89,4,4,0,31,0.569773E-01,0.532033E-01,0.217131E-01,0.292146E-01,0.484105E-02
SE-Htm_sonic_profile_2020-06-16_0630.dat,2020-06-16,07:00,168.2916,1,18000,18000,-0.281210E-01,1,37.5587,0,12.2954,286.269,286.269,99889.2,1.21563,1005.39,0.238268E-01,-9999,-9999,-9999,1504.90,-9999,-9999,-9999,-9999,0.997514,0.159750,0.215064E-01,1.01045,-0.175271E-13,0.266894E-14,1.01045,2.45449,168.048,9.09854,1.21957,-9999,0.152095,0.313241,-8.15135,-2.12726,-9999,-0.202050,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.268144E-01,1.04873,36.3330,1.03374,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,11,7,2,9,0.130943,0.418563,0.769760E-01,0.400497,0.297279E-01
SE-Htm_sonic_profile_2020-06-16_0700.dat,2020-06-16,07:30,168.3124,1,18000,18000,-0.776164E-01,1,80.0544,1,33.3039,287.914,287.914,99889.2,1.20869,1005.43,0.239637E-01,-9999,-9999,-9999,1674.43,-9999,-9999,-9999,-9999,0.504680,-0.649076,0.303961E-01,0.822755,-0.478815E-13,-0.101783E-13,0.822755,2.68948,229.742,307.866,2.11724,-9999,0.253408,0.262996,-17.6883,-0.980310,-9999,-0.259957,0,102.952,-15.6233,35.3399,88.0015,134.208,188.228,282.000,-0.734185E-01,1.05718,77.0650,1.03879,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,18,0,0,4,0.214588,0.207562,0.103842,0.214960,0.634151E-01
SE-Htm_sonic_profile_2020-06-16_0730.dat,2020-06-16,08:00,168.3332,1,18000,18000,-0.113154,1,69.8416,1,13.9331,288.603,288.603,99889.2,1.20580,1005.44,0.240211E-01,-9999,-9999,-9999,1750.37,-9999,-9999,-9999,-9999,0.940608,-1.07606,-0.279222E-02,1.42921,-0.185932E-13,-0.178774E-13,1.42921,3.62974,229.548,311.158,-0.111938,-9999,0.306336,0.457775,-35.8177,-0.484118,-9999,-0.188055,0,94.2555,-14.3036,32.3549,80.5682,122.872,172.329,258.180,-0.109092,1.03724,67.9766,1.02744,800009999,800009999,800009999,800009999,800009999,800019999,899999999,899999999,89999,89999,89,89,3,1,0,5,0.432222,0.294117,0.189210,0.111862,0.560695E-01
SE-Htm_sonic_profile_2020-06-16_0800.dat,2020-06-16,08:30,168.3541,1,18000,17997,-0.126326,1,127.071,0,25.4829,289.870,289.870,99889.2,1.20053,1005.47,0.241265E-01,-9999,-9999,-9999,1897.77,-9999,-9999,-9999,-9999,1.43425,-0.886262,-0.282203E-01,1.68621,0.580602E-13,-0.597952E-14,1.68621,4.04036,212.149,328.287,-0.958940,-9999,0.324384,0.435450,-23.3755,-0.741801,-9999,-0.324523,0,94.8420,-14.3926,32.5562,81.0695,123.636,173.401,259.787,-0.122305,1.03287,123.925,1.02539,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,1,4,0,6,0.370077,0.291927,0.208897,0.242080,0.102664
SE-Htm_sonic_profile_2020-06-16_0830.dat,2020-06-16,09:00,168.3749,1,18000,17997,-0.116329,1,71.5238,0,14.8395,290.609,290.609,99889.2,1.19748,1005.49,0.241880E-01,-9999,-9999,-9999,1988.77,-9999,-9999,-9999,-9999,1.55700,-0.379131,0.100645E-01,1.60252,-0.260429E-13,0.474971E-14,1.60252,4.26503,194.724,346.315,0.359842,-9999,0.311681,0.575434,-36.8401,-0.470683,-9999,-0.190588,0,99.8552,-15.1534,34.2771,85.3548,130.171,182.567,273.519,-0.112488,1.03415,69.7145,1.02595,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,5,4,0,7,0.554578,0.426734,0.169555,0.145788,0.579001E-01
SE-Htm_sonic_profile_2020-06-16_0900.dat,2020-06-16,09:30,168.3957,1,18000,17996,-0.171453,1,112.420,0,13.2177,291.269,291.269,99889.2,1.19476,1005.51,0.242430E-01,-9999,-9999,-9999,2073.21,-9999,-9999,-9999,-9999,1.26322,0.406297,0.919704E-01,1.33014,0.302604E-13,0.217107E-13,1.33014,4.58416,163.461,17.8296,3.96480,-9999,0.378819,0.648199,-42.0822,-0.412051,-9999,-0.247028,0,98.2270,-14.9063,33.7182,83.9630,128.049,179.590,269.059,-0.164962,1.03935,109.303,1.02852,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,4,11,0,7,0.428882,0.606540,0.260977,0.137652,0.909842E-01
SE-Htm_sonic_profile_2020-06-16_0930.dat,2020-06-16,10:00,168.4165,1,18000,18000,-0.250145,1,275.354,0,16.2348,292.083,292.083,99889.2,1.19144,1005.53,0.243107E-01,-9999,-9999,-9999,2181.52,-9999,-9999,-9999,-9999,1.84695,1.10744,0.716194E-01,2.15472,0.761673E-14,0.223731E-13,2.15472,5.80300,148.622,30.9471,1.90477,-9999,0.458206,1.06507,-30.4050,-0.570301,-9999,-0.501610,0,95.0386,-14.4225,32.6237,81.2376,123.892,173.761,260.326,-0.243425,1.02760,269.040,1.02347,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,0,3,0,0,0.930297,0.785194,0.414655,0.615129,0.224571
SE-Htm_sonic_profile_2020-06-16_1000.dat,2020-06-16,10:30,168.4374,1,18000,18000,-0.277151,1,212.453,0,5.10259,292.338,292.338,99889.2,1.19039,1005.53,0.243320E-01,-9999,-9999,-9999,2216.60,-9999,-9999,-9999,-9999,2.03156,1.82512,0.149562,2.73508,0.272251E-14,-0.411114E-14,2.73508,5.69436,139.085,41.9361,3.13465,-9999,0.482518,1.30664,-46.0187,-0.376803,-9999,-0.367843,0,93.5257,-14.1929,32.1043,79.9444,121.920,170.995,256.181,-0.270719,1.02376,207.694,1.02291,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,4,2,0,0,0.914004,1.22063,0.478647,0.502991,0.173515
SE-Htm_sonic_profile_2020-06-16_1030.dat,2020-06-16,11:00,168.4582,1,18000,18000,-0.241347,1,121.552,0,-10.3809,291.819,291.819,99889.2,1.19251,1005.52,0.242887E-01,-9999,-9999,-9999,2145.87,-9999,-9999,-9999,-9999,2.06887,1.26299,0.757422E-01,2.42510,-0.230042E-13,0.906003E-15,2.42510,5.82912,148.637,31.4029,1.78979,-9999,0.449873,0.858106,-65.1865,-0.266006,-9999,-0.225330,0,111.912,-16.9830,38.4156,95.6604,145.888,204.610,306.543,-0.235335,1.02555,118.816,1.02303,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,2,4,0,0,0.815175,0.635388,0.265649,0.137246,0.990883E-01
SE-Htm_sonic_profile_2020-06-16_1100.dat,2020-06-16,11:30,168.4790,1,18000,18000,-0.360808,1,179.348,0,8.87007,292.263,292.263,99889.2,1.19070,1005.53,0.243257E-01,-9999,-9999,-9999,2206.27,-9999,-9999,-9999,-9999,2.23872,1.33172,0.144482,2.60887,0.726409E-13,0.125019E-13,2.60887,5.70601,149.962,30.7466,3.17474,-9999,0.550474,1.32639,-80.9412,-0.214229,-9999,-0.272122,0,108.492,-16.4640,37.2417,92.7370,141.430,198.357,297.175,-0.352205,1.02442,175.330,1.02292,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,4,1,1,1,1.01336,1.20959,0.429833,0.193162,0.146440
SE-Htm_sonic_profile_2020-06-16_1130.dat,2020-06-16,12:00,168.4999,1,18000,17998,-0.335466,1,158.780,0,8.71044,292.701,292.701,99889.2,1.18892,1005.54,0.243621E-01,-9999,-9999,-9999,2267.12,-9999,-9999,-9999,-9999,2.35860,0.353737,0.146395,2.38947,-0.310789E-14,0.873960E-14,2.38947,5.77967,172.015,8.52949,3.51252,-9999,0.531187,1.13755,-82.1499,-0.211077,-9999,-0.250032,0,117.780,-17.8736,40.4302,100.677,153.539,215.340,322.619,-0.327032,1.02579,155.201,1.02306,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,0,4,0,0,1.02307,0.926093,0.325933,0.189801,0.129820
SE-Htm_sonic_profile_2020-06-16_1200.dat,2020-06-16,12:30,168.5207,1,18000,18000,-0.284298,1,204.342,0,6.75485,293.040,293.040,99889.2,1.18754,1005.55,0.243904E-01,-9999,-9999,-9999,2315.38,-9999,-9999,-9999,-9999,2.49256,1.44502,0.162284,2.88570,-0.228535E-12,0.133493E-13,2.88570,7.04632,151.003,30.1023,3.22386,-9999,0.489286,1.45484,-49.8879,-0.347579,-9999,-0.349737,0,101.674,-15.4294,34.9013,86.9093,132.542,185.892,278.500,-0.277890,1.02306,199.752,1.02298,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,1,6,0,0,1.05399,1.45629,0.399409,0.278095,0.167278
SE-Htm_sonic_profile_2020-06-16_1230.dat,2020-06-16,13:00,168.5415,1,18000,17999,-0.531823,0,255.398,0,-0.820384E-01,293.036,293.036,99889.2,1.18756,1005.55,0.243900E-01,-9999,-9999,-9999,2314.79,-9999,-9999,-9999,-9999,3.12586,1.28525,0.170859,3.38409,-0.186644E-12,-0.327782E-14,3.38409,8.76010,158.255,22.3509,2.89404,-9999,0.669200,2.13767,-102.121,-0.169798,-9999,-0.319596,0,109.379,-16.5987,37.5463,93.4957,142.587,199.980,299.607,-0.520717,1.02133,249.514,1.02358,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,0,4,0,1,1.73913,1.91379,0.622430,0.329762,0.208947
SE-Htm_sonic_profile_2020-06-16_1300.dat,2020-06-16,13:30,168.5624,1,18000,18000,-0.621146,0,158.897,0,1.11258,293.092,293.092,99889.2,1.18733,1005.55,0.243947E-01,-9999,-9999,-9999,2322.82,-9999,-9999,-9999,-9999,2.73740,1.06781,0.201959,2.94523,-0.256819E-13,0.153713E-13,2.94523,7.64556,158.092,21.3099,3.93194,-9999,0.723287,1.65585,-207.243,-0.836697E-01,-9999,-0.184004,0,123.785,-18.7849,42.4914,105.810,161.366,226.319,339.067,-0.607294,1.02281,155.322,1.02302,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,0,11,0,2,1.79234,0.985699,0.533661,0.134792,0.130093
SE-Htm_sonic_profile_2020-06-16_1330.dat,2020-06-16,14:00,168.5832,1,18000,18000,-0.403176,0,139.406,0,-3.46415,292.918,292.918,99889.2,1.18804,1005.55,0.243802E-01,-9999,-9999,-9999,2297.90,-9999,-9999,-9999,-9999,1.89617,1.56830,0.156451,2.46566,-0.480362E-13,-0.282486E-13,2.46566,6.45406,143.811,39.5938,3.63796,-9999,0.582548,1.33897,-123.418,-0.140498,-9999,-0.200316,0,119.635,-18.1551,41.0670,102.263,155.957,218.732,327.700,-0.393234,1.02528,136.273,1.02299,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,0,0,0,1,1.51869,0.782246,0.376990,0.142304,0.114071
SE-Htm_sonic_profile_2020-06-16_1400.dat,2020-06-16,14:30,168.6040,1,18000,17999,-0.938253E-01,0,12.6229,1,-13.6855,292.232,292.232,99889.2,1.19083,1005.53,0.243231E-01,-9999,-9999,-9999,2201.96,-9999,-9999,-9999,-9999,1.69240,1.14601,0.109963,2.04686,0.713561E-13,-0.332334E-14,2.04686,5.26085,146.478,34.1040,3.07956,-9999,0.280696,0.617617,-152.477,-0.113722,-9999,-0.375560E-01,0,93.3367,-14.1642,32.0395,79.7828,121.674,170.649,255.664,-0.912170E-01,1.02859,12.3300,1.02376,800009999,800009999,800009999,800009999,800009999,800009999,899999999,899999999,89999,89999,89,89,4,8,0,2,0.492128,0.580305,0.162801,0.659300E-01,0.102972E-01
SE-Htm_sonic_profile_2020-06-16_1430.dat,2020-06-16,15:00,168.6249,1,18000,17968,-0.385181,1,101.633,1,-7.85777,291.839,291.839,99889.2,1.19243,1005.52,0.242904E-01,-9999,-9999,-9999,2148.54,-9999,-9999,-9999,-9999,-0.805579E-01,-1.03666,-0.218177E-01,1.04002,-0.167057E-12,-0.480828E-13,1.04002,7.00179,253.314,265.557,-1.20205,-9999,0.568350,1.69455,-157.204,-0.110302,-9999,-0.149140,0,144.266,-21.8929,49.5217,123.316,188.065,263.764,395.166,-0.367663,1.04764,98.3760,1.03311,800009999,800009999,800009999,800009999,800009999,810109999,899999999,899999999,89999,89999,89,89,2,6,0,17,1.98656,1.17782,0.224719,0.126366,0.820475E-01
