"yyyy","mm","day","HH","MM","zm","d","z0","u_mean","L","sigma_v","u_star","wind_dir"
2021,7,22,10,0,148,12.654,1.9,1.68954,-138.4,1.11213758141698,0.685824,223.523
2021,7,22,10,30,148,12.654,1.9,1.64668,-40.5612,0.931248087246358,0.349516,201.169
2021,7,22,11,0,148,12.654,1.9,1.72334,-112.169,1.1270403719477,0.852129,223.219
2021,7,22,12,0,148,12.654,1.9,1.43593,-42.6114,0.96659919304746,0.560976,174.648
2021,7,22,12,30,148,12.654,1.9,1.85001,-148.943,0.815021472109784,0.656666,191.995
2021,7,22,13,0,148,12.654,1.9,2.04006,-37.7626,0.885240645248511,0.417311,176.82
2021,7,22,14,30,148,12.654,1.9,3.22426,-43.0041,0.78807550399692,0.419893,209.207
2021,7,22,15,0,148,12.654,1.9,2.64701,-46.2388,0.93960257556054,0.275129,223.716
2021,7,22,15,30,148,12.654,1.9,2.599,-91.5357,1.16955547110857,0.499673,192.686
2021,7,22,16,0,148,12.654,1.9,1.87218,-36.0579,1.06393138876527,0.348592,219.537
2021,7,22,16,30,148,12.654,1.9,2.12731,-13.9535,1.59886834980245,0.298829,220.413
2021,7,22,17,0,148,12.654,1.9,2.89874,-88.9972,0.693103166923944,0.529906,238.186
2021,7,22,17,30,148,12.654,1.9,3.18965,-27.1627,1.02003921493245,0.444651,241.962
2021,7,22,18,0,148,12.654,1.9,3.16159,-57.7943,0.80184474806536,0.40435,234.81
2021,7,22,18,30,148,12.654,1.9,3.27721,-211.197,0.7487883546103,0.636364,233.416
2021,7,22,19,0,148,12.654,1.9,2.85171,-495.9,0.801313921007242,0.553216,228.387
2021,7,22,19,30,148,12.654,1.9,3.20217,6598.32,0.767601459091891,0.364422,231.944
2021,7,22,20,0,148,12.654,1.9,3.21967,-243.417,0.584875200363291,0.319691,255.172
2021,7,23,8,0,148,12.654,1.9,1.65402,2834.32,0.590421036210601,0.253824,294.888
2021,7,23,8,30,148,12.654,1.9,1.10868,-27.2688,0.437417420777911,0.311323,325.437
2021,7,23,9,0,148,12.654,1.9,1.3262,-58.2093,0.537653233971488,0.314416,340.66
2021,7,23,9,30,148,12.654,1.9,1.57584,-77.945,0.759942103057858,0.339142,1.52493
2021,7,23,10,0,148,12.654,1.9,1.69077,-821.971,1.02733636166545,0.637928,10.3023
2021,7,23,10,30,148,12.654,1.9,1.05272,-121.267,0.646206623302485,0.30668,304.96
2021,7,23,11,0,148,12.654,1.9,1.39466,-41.1877,1.04510764995765,0.449217,355.484
2021,7,23,11,30,148,12.654,1.9,1.49938,-19.2185,0.745686931627476,0.289803,302.262
2021,7,23,12,0,148,12.654,1.9,1.0099,-61.2523,0.51982497054297,0.404758,313.173
2021,7,23,12,30,148,12.654,1.9,0.846364,-102.144,0.597009212659235,0.416592,47.5603
2021,7,23,13,0,148,12.654,1.9,1.38369,-130.694,0.756551386225681,0.736952,200.843
2021,7,23,13,30,148,12.654,1.9,1.1359,-44.5948,0.810897650755014,0.325881,199.386
2021,7,23,14,0,148,12.654,1.9,1.21315,-65.811,1.00209779961838,0.469054,256.374
2021,7,23,14,30,148,12.654,1.9,1.02316,-81.3812,0.589133261664965,0.336648,242.134
2021,7,23,15,0,148,12.654,1.9,1.52098,-200.169,0.505633266310673,0.398181,261.621
2021,7,23,15,30,148,12.654,1.9,1.65181,-41.6581,0.67694756074603,0.206176,247.889
2021,7,23,16,0,148,12.654,1.9,2.1667,-25.9003,0.916761692044339,0.404904,270.727
2021,7,23,16,30,148,12.654,1.9,4.32063,-79.5873,0.77203950676115,0.51814,271.357
2021,7,23,17,0,148,12.654,1.9,4.38028,-389.841,1.08807628409041,0.948508,265.709
2021,7,23,17,30,148,12.654,1.9,5.04286,-110.847,0.686780896647541,0.511419,293.828
2021,7,23,18,0,148,12.654,1.9,4.51494,-93.8823,0.555447567282457,0.383137,277.872
2021,7,23,18,30,148,12.654,1.9,4.37453,-150.91,1.14322351270432,0.520145,291.547
2021,7,23,19,0,148,12.654,1.9,4.39588,-269.948,0.829053074296212,0.771102,303.15
2021,7,23,19,30,148,12.654,1.9,4.99813,-89.0113,0.544681558343956,0.399648,306.493
2021,7,23,20,0,148,12.654,1.9,4.95844,-285.617,0.609559677144084,0.280546,295.863
2021,7,23,20,30,148,12.654,1.9,3.83608,150.11,0.390073070077902,0.330255,285.543
2021,7,23,21,0,148,12.654,1.9,4.73152,115.01,0.293921077842335,0.257491,290.484
2021,7,23,21,30,148,12.654,1.9,4.88432,-175.74,0.229881926214307,0.216673,292.304
2021,7,23,22,0,148,12.654,1.9,6.21923,19.1208,0.224463582792399,0.121784,298.501
2021,7,23,22,30,148,12.654,1.9,6.3122,128.147,0.300552158534921,0.273858,299.317
2021,7,23,23,0,148,12.654,1.9,7.19419,131.308,0.337991124143815,0.146792,306.723
2021,7,23,23,30,148,12.654,1.9,8.36861,16.5942,0.222713942087154,0.130838,313.651
2021,7,24,6,0,148,12.654,1.9,3.98237,-213.804,0.732508703019971,0.280979,49.9291
2021,7,24,7,30,148,12.654,1.9,4.53133,62.2292,0.351014244725196,0.195867,70.1007
2021,7,24,8,0,148,12.654,1.9,3.79555,85.5942,0.520948174005822,0.220044,83.1
2021,7,24,8,30,148,12.654,1.9,3.34277,46.252,0.435091944306028,0.180937,90.6376
2021,7,24,9,0,148,12.654,1.9,3.88827,-602.112,0.307234600915978,0.117171,84.3858
2021,7,24,9,30,148,12.654,1.9,3.41106,135.601,0.735122438781459,0.272221,91.8451
2021,7,24,10,0,148,12.654,1.9,2.49992,-141.586,0.689054424555855,0.402472,80.9967
2021,7,24,10,30,148,12.654,1.9,3.03291,160.792,0.506893479934394,0.232523,66.2072
2021,7,24,11,0,148,12.654,1.9,3.20554,-108.239,0.663867456650799,0.458155,73.7209
2021,7,24,11,30,148,12.654,1.9,3.65074,-108.59,0.829181524154995,0.425645,56.3898
2021,7,24,12,0,148,12.654,1.9,4.85113,-47.1941,0.690938492197388,0.366425,40.2262
2021,7,24,12,30,148,12.654,1.9,5.3793,-43.0747,0.77922204794269,0.257468,28.7649
2021,7,24,13,0,148,12.654,1.9,5.17584,-285.342,1.44627798157892,0.643716,44.0845
2021,7,24,13,30,148,12.654,1.9,5.03084,-47.8591,0.818230407648115,0.306972,54.334
2021,7,24,14,0,148,12.654,1.9,5.79977,-234.51,1.40690440329114,0.798273,55.4323
2021,7,24,14,30,148,12.654,1.9,5.95832,-173.697,1.21037184369102,0.708301,48.9436
2021,7,24,15,0,148,12.654,1.9,6.82288,-126.015,1.29269872746901,0.758649,58.3452
2021,7,24,15,30,148,12.654,1.9,7.18206,-99.5995,1.14416781985861,0.560537,56.8108
2021,7,24,16,0,148,12.654,1.9,6.64473,-111.497,1.35732457430049,0.666938,67.518
2021,7,24,16,30,148,12.654,1.9,6.96722,-74.7026,1.12531328971091,0.562067,58.6704
2021,7,24,17,0,148,12.654,1.9,7.18708,-191.305,0.983116981849057,0.707702,61.1423
2021,7,24,17,30,148,12.654,1.9,7.62394,-70.9699,0.936619453139855,0.428909,59.2653
2021,7,24,18,0,148,12.654,1.9,7.59332,-394.643,0.901034960476007,0.609121,64.3611
2021,7,24,18,30,148,12.654,1.9,7.69141,-185.313,0.741346747480557,0.552935,57.5047
2021,7,24,19,0,148,12.654,1.9,8.05434,-175.349,0.777357704020485,0.258956,56.7701
2021,7,24,19,30,148,12.654,1.9,8.43859,-993.461,0.449652087730058,0.28393,59.8925
2021,7,24,20,0,148,12.654,1.9,8.43802,-282.97,0.720987517228974,0.393106,54.3752
2021,7,24,20,30,148,12.654,1.9,9.15008,-807.403,0.728017856923853,0.521691,49.1337
2021,7,24,21,0,148,12.654,1.9,8.52636,265.592,0.53558659430572,0.371559,54.4349
2021,7,24,21,30,148,12.654,1.9,9.55059,397.034,0.610074585604088,0.361061,50.9485
2021,7,24,22,0,148,12.654,1.9,10.6703,237.682,0.736078800129443,0.424812,52.8324
2021,7,24,22,30,148,12.654,1.9,10.393,470.032,0.84437136379676,0.532804,53.835
2021,7,24,23,0,148,12.654,1.9,10.2436,444.549,0.868686940157385,0.533849,53.2706
2021,7,24,23,30,148,12.654,1.9,9.98842,340.781,0.792867580368878,0.485895,54.036
2021,7,25,0,0,148,12.654,1.9,9.69993,278.636,0.794263180564226,0.474863,48.1205
2021,7,25,0,30,148,12.654,1.9,8.72712,272.838,0.796509259205441,0.497157,47.6619
2021,7,25,1,0,148,12.654,1.9,8.80326,219.459,0.766992177274319,0.435812,44.9368
2021,7,25,1,30,148,12.654,1.9,9.25853,151.637,0.646706270264948,0.410814,45.6764
2021,7,25,2,0,148,12.654,1.9,10.1726,122.235,0.644512218658421,0.372955,46.3868
2021,7,25,2,30,148,12.654,1.9,9.57654,154.496,0.669440064531546,0.435986,49.1284
2021,7,25,3,0,148,12.654,1.9,9.62435,131.859,0.665904647828801,0.367999,48.4234
2021,7,25,3,30,148,12.654,1.9,11.1261,60.6879,0.585312736919333,0.287661,46.0315
2021,7,25,4,0,148,12.654,1.9,11.7406,61.4449,0.659665066529978,0.32411,45.4556
2021,7,25,4,30,148,12.654,1.9,12.2047,63.675,0.756277726764447,0.336093,44.4434
2021,7,25,5,0,148,12.654,1.9,12.073,102.229,0.812546614047465,0.498829,42.0132
2021,7,25,5,30,148,12.654,1.9,12.4557,98.615,0.872998854523876,0.472316,44.7054
2021,7,25,6,0,148,12.654,1.9,12.6326,145.303,0.911146530476849,0.512386,44.2367
2021,7,25,6,30,148,12.654,1.9,11.7748,248.567,1.03492028678541,0.662057,42.1851
2021,7,25,7,0,148,12.654,1.9,12.0834,291.771,1.01925953515285,0.604038,42.403
2021,7,25,7,30,148,12.654,1.9,11.2887,621.022,0.981000509683864,0.616181,43.5778
2021,7,25,8,0,148,12.654,1.9,10.7591,1093.13,1.08064332691226,0.738142,42.9297
2021,7,25,8,30,148,12.654,1.9,9.69748,1960.8,1.17717033601769,0.795346,42.3118
2021,7,25,9,0,148,12.654,1.9,9.20347,-986.045,1.17955500083718,0.878567,44.5647
2021,7,25,9,30,148,12.654,1.9,10.0516,-1073.7,1.19017645750536,0.876166,48.0893
2021,7,25,10,0,148,12.654,1.9,10.5177,-900.17,1.18064389211989,0.93409,51.1838
2021,7,25,10,30,148,12.654,1.9,11.252,-463.904,1.2501159946181,0.935041,48.8965
2021,7,25,11,0,148,12.654,1.9,10.5095,-424.493,1.15449122993637,0.864147,47.8474
2021,7,25,11,30,148,12.654,1.9,10.4912,-442.047,1.21456576602504,0.934486,50.9378
2021,7,25,12,0,148,12.654,1.9,11.2891,-228.646,1.08629646045635,0.594539,51.0018
2021,7,25,12,30,148,12.654,1.9,10.7052,-231.592,1.0211464145753,0.595951,54.4979
2021,7,25,13,0,148,12.654,1.9,8.82389,-226.495,1.36486995717541,0.984564,55.9441
2021,7,25,13,30,148,12.654,1.9,9.70401,-555.627,1.31761147535986,1.39508,48.7623
2021,7,25,14,0,148,12.654,1.9,9.2035,-385.645,1.4624876067851,1.20613,47.5051
2021,7,25,14,30,148,12.654,1.9,10.441,-337.963,1.34287006072814,1.01358,48.0883
2021,7,25,15,0,148,12.654,1.9,9.09825,-390.063,1.55856023303561,1.26606,52.9669
2021,7,25,15,30,148,12.654,1.9,9.94576,-282.241,1.26700434095547,0.95677,49.4633
2021,7,25,16,0,148,12.654,1.9,10.761,-95.0636,1.24171252711729,0.449218,48.0348
2021,7,25,16,30,148,12.654,1.9,10.2209,-219.634,1.23651930838139,0.810663,49.6789
2021,7,25,17,0,148,12.654,1.9,8.85318,-538.8,1.2615664865555,1.04266,54.2882
2021,7,25,17,30,148,12.654,1.9,10.178,-289.762,0.989556466301949,0.756267,56.0256
2021,7,25,18,0,148,12.654,1.9,9.5194,-533.855,1.2781862149155,0.838171,52.6581
2021,7,25,18,30,148,12.654,1.9,9.39509,-1369.56,1.06120214850894,0.868889,56.7292
2021,7,25,19,0,148,12.654,1.9,9.10444,-14190.8,0.869363560312945,0.625877,52.6229
2021,7,25,19,30,148,12.654,1.9,8.9275,7644.8,0.83534064907677,0.537316,48.2208
2021,7,25,20,0,148,12.654,1.9,9.11912,1252.75,0.64040768265223,0.493998,46.1589
2021,7,25,20,30,148,12.654,1.9,9.50341,1134.2,0.714185550119855,0.428971,47.9536
2021,7,25,21,0,148,12.654,1.9,12.3375,201.098,0.724227174303754,0.43278,49.0634
2021,7,25,21,30,148,12.654,1.9,13.2627,121.693,0.688580423770528,0.334324,47.1401
2021,7,25,22,0,148,12.654,1.9,13.9914,61.6974,0.464251009691955,0.217342,43.0392
2021,7,25,22,30,148,12.654,1.9,13.2964,26.5672,0.878619940588648,0.133269,36.0706
2021,7,25,23,0,148,12.654,1.9,12.9487,55.6115,0.430788811368169,0.214329,29.387
2021,7,25,23,30,148,12.654,1.9,13.3722,171.831,0.677233342356975,0.408866,31.4042
2021,7,26,0,0,148,12.654,1.9,13.0426,172.271,0.642617304466663,0.396968,33.0724
2021,7,26,0,30,148,12.654,1.9,12.4531,187.685,0.703181342187063,0.410571,33.4746
2021,7,26,1,0,148,12.654,1.9,12.0315,192.085,0.660709467163896,0.410394,34.9709
2021,7,26,1,30,148,12.654,1.9,12.0746,197.822,0.767384518999439,0.498042,33.8866
2021,7,26,2,0,148,12.654,1.9,12.3803,135.093,0.726320865733596,0.426309,30.685
2021,7,26,2,30,148,12.654,1.9,12.5773,120.341,0.62546382789095,0.397345,33.6682
2021,7,26,3,0,148,12.654,1.9,12.9042,102.026,0.683677555577189,0.401024,34.511
2021,7,26,3,30,148,12.654,1.9,12.4525,114.991,0.689219848814585,0.426551,34.9851
2021,7,26,4,0,148,12.654,1.9,12.4382,110.192,0.764243416720092,0.40731,36.1773
2021,7,26,4,30,148,12.654,1.9,13.1396,97.2357,0.66604053930673,0.386917,38.9883
2021,7,26,5,0,148,12.654,1.9,12.6374,87.426,0.68567922529416,0.328031,39.7387
2021,7,26,5,30,148,12.654,1.9,11.1935,104.488,0.729768456429846,0.379486,42.414
2021,7,26,6,0,148,12.654,1.9,11.2053,106.299,0.717926876499271,0.385098,45.7331
2021,7,26,6,30,148,12.654,1.9,11.1279,114.759,0.734774114949622,0.433205,45.801
2021,7,26,7,0,148,12.654,1.9,10.8355,143.716,0.834633452480788,0.472509,45.5923
2021,7,26,7,30,148,12.654,1.9,10.2271,169.596,0.864495806814585,0.411397,47.3037
2021,7,26,8,0,148,12.654,1.9,9.65675,262.169,0.755741357873181,0.470055,47.6618
2021,7,26,8,30,148,12.654,1.9,8.964,174.908,0.741958893740078,0.370704,47.1126
2021,7,26,9,0,148,12.654,1.9,9.14245,166.89,0.786518276965005,0.397656,47.0357
2021,7,26,9,30,148,12.654,1.9,7.9829,-7282.68,0.659563492015742,0.390389,43.4944
2021,7,26,10,0,148,12.654,1.9,7.1321,-2008.84,0.675325106892969,0.352634,39.5899
2021,7,26,10,30,148,12.654,1.9,6.70895,92.714,0.485948556948161,0.25014,35.4772
2021,7,26,11,0,148,12.654,1.9,7.05405,-303.75,0.69085888573572,0.52494,40.4811
2021,7,26,11,30,148,12.654,1.9,6.3673,-322.684,0.701015691693132,0.52507,40.6212
2021,7,26,12,0,148,12.654,1.9,5.7414,-132.689,0.690897242721376,0.568363,37.9067
2021,7,26,12,30,148,12.654,1.9,6.37709,-134.322,0.623341800299001,0.527694,34.6316
2021,7,26,13,0,148,12.654,1.9,7.55525,-873.482,0.747375407676758,0.455261,40.0837
2021,7,26,13,30,148,12.654,1.9,6.87062,-293.504,0.721048542055249,0.413812,41.4336
2021,7,26,14,0,148,12.654,1.9,7.54927,-406.147,0.83749208951488,0.476094,49.8595
2021,7,26,14,30,148,12.654,1.9,7.22489,-859.516,0.670231303357281,0.534433,50.9413
2021,7,26,15,0,148,12.654,1.9,7.83451,2530.86,0.734631199990853,0.390636,54.6369
2021,7,26,15,30,148,12.654,1.9,7.40669,-1658.65,0.771740889159049,0.379867,51.4791
2021,7,26,16,0,148,12.654,1.9,7.2285,-276.056,1.08252020766358,0.581302,56.5794
2021,7,26,16,30,148,12.654,1.9,6.9511,-224.241,0.79224932944118,0.350459,64.2011
2021,7,26,17,0,148,12.654,1.9,7.69967,-308.267,0.765396629206061,0.279658,50.252
2021,7,26,17,30,148,12.654,1.9,7.78403,-220.844,0.721711161060988,0.654154,53.9587
2021,7,26,18,0,148,12.654,1.9,7.43403,-469.921,0.668483358057626,0.54032,55.6244
2021,7,26,18,30,148,12.654,1.9,7.09933,3804.67,0.843301843944385,0.510065,54.0652
2021,7,26,19,0,148,12.654,1.9,7.79767,-784.051,0.661702350003383,0.281416,53.2999
2021,7,26,19,30,148,12.654,1.9,7.59738,-2038.07,0.604736306169888,0.403558,51.0642
2021,7,26,20,0,148,12.654,1.9,8.5728,58.4389,0.371008086165248,0.128086,52.4433
2021,7,26,20,30,148,12.654,1.9,9.35554,49.2484,0.379428517641993,0.102667,53.8688
2021,7,26,22,30,148,12.654,1.9,8.28755,-77.132,0.654786988264122,0.152928,33.9665
2021,7,26,23,0,148,12.654,1.9,8.76935,81.986,0.271755772707775,0.12691,41.7222
2021,7,26,23,30,148,12.654,1.9,8.91611,38.2232,0.288219360904156,0.144667,39.8727
2021,7,27,0,0,148,12.654,1.9,8.17807,214.971,0.653394214850422,0.246971,44.7995
2021,7,27,0,30,148,12.654,1.9,8.44724,118.633,0.487924174436971,0.241867,46.6811
2021,7,27,1,0,148,12.654,1.9,6.21655,85.3805,0.234493496711529,0.246571,40.9807
2021,7,27,1,30,148,12.654,1.9,5.93548,3251.04,0.188401167724619,0.195188,39.4187
2021,7,27,2,0,148,12.654,1.9,6.92288,85.2314,0.340313091138146,0.102055,44.6429
2021,7,27,5,30,148,12.654,1.9,5.31239,118.592,0.451207269444986,0.13442,44.5015
2021,7,27,6,0,148,12.654,1.9,4.87833,118.007,0.388816151927875,0.204899,52.0438
2021,7,27,6,30,148,12.654,1.9,3.85496,121.085,0.466163061599694,0.189403,42.8197
2021,7,27,7,0,148,12.654,1.9,3.29639,523.345,0.497656508045459,0.291178,59.37
2021,7,27,7,30,148,12.654,1.9,3.12611,-74.961,0.496214671286531,0.136892,56.4211
2021,7,27,8,0,148,12.654,1.9,2.64988,-105.811,0.390471509844188,0.505441,52.4195
2021,7,27,8,30,148,12.654,1.9,1.90097,-88.881,0.647688196588451,0.358038,81.2325
2021,7,27,9,0,148,12.654,1.9,1.41242,-30.5275,0.418361088056717,0.226661,75.5496
2021,7,27,9,30,148,12.654,1.9,2.00625,-27.9483,0.593210755128394,0.364935,80.5428
2021,7,27,10,0,148,12.654,1.9,1.65818,-150.006,0.533877326733398,0.590228,96.9123
2021,7,27,11,0,148,12.654,1.9,1.89043,-22.1008,0.825958836746723,0.358919,125.162
2021,7,27,11,30,148,12.654,1.9,2.59123,-59.2202,0.676307622313988,0.299697,105.575
2021,7,27,12,0,148,12.654,1.9,2.60663,-121.236,0.606162519461572,0.386427,107.686
2021,7,27,12,30,148,12.654,1.9,2.4915,-269.037,0.57831479317064,0.364181,109.664
2021,7,27,13,0,148,12.654,1.9,3.7271,-263.229,0.583365237222788,0.513244,95.4749
2021,7,27,13,30,148,12.654,1.9,3.12245,192.858,0.456290477656503,0.217507,84.4572
2021,7,27,14,0,148,12.654,1.9,3.05924,-41.5414,0.47903966432854,0.469811,75.6871
2021,7,27,14,30,148,12.654,1.9,2.5934,-198.472,0.797707339818307,0.396909,116.292
2021,7,27,15,0,148,12.654,1.9,5.22466,-173.445,2.4439619473306,1.00058,135.367
2021,7,27,15,30,148,12.654,1.9,5.01536,-61.0359,1.63224079105995,0.583351,108.518
2021,7,27,16,0,148,12.654,1.9,4.89798,-72.2547,1.40841045153748,0.450017,167.653
2021,7,27,16,30,148,12.654,1.9,1.37343,204.639,0.954886904298095,1.23661,188.53
2021,7,27,17,0,148,12.654,1.9,1.31029,-162.632,0.375341178129978,0.457837,138.521
2021,7,27,17,30,148,12.654,1.9,2.17147,-227.567,0.404696182339295,0.280821,146.567
2021,7,27,18,0,148,12.654,1.9,1.63098,157.949,0.628557873230461,0.444467,121.94
2021,7,27,18,30,148,12.654,1.9,1.96544,-1006.51,0.603778933054144,0.487786,105.994
2021,7,27,19,0,148,12.654,1.9,2.56213,-167.659,0.586492966709747,0.267671,88.442
2021,7,27,19,30,148,12.654,1.9,4.34198,332.407,0.767417096499681,0.362701,130.545
2021,7,27,20,0,148,12.654,1.9,4.88095,-119.911,0.591506551104888,0.119658,136.827
2021,7,27,20,30,148,12.654,1.9,5.20955,34.0621,0.603859255124901,0.130493,148.135
2021,7,27,21,0,148,12.654,1.9,5.15728,48.5088,0.403763544664448,0.126079,154.122
2021,7,27,21,30,148,12.654,1.9,5.98859,6.76357,0.315689404320132,0.117424,153.581
2021,7,27,22,0,148,12.654,1.9,6.59231,42.4346,0.514148811143233,0.151473,171.833
2021,7,27,23,0,148,12.654,1.9,3.43925,-139.308,0.145306572459748,0.154724,191.897
2021,7,27,23,30,148,12.654,1.9,3.4186,-75.8602,0.302766411611328,0.121013,191.553
2021,7,28,0,0,148,12.654,1.9,3.4174,-35.4931,0.260490114975597,0.15419,193.338
2021,7,28,0,30,148,12.654,1.9,3.69171,-18.9851,0.156999363056033,0.107083,183.698
2021,7,28,1,0,148,12.654,1.9,3.60689,-121.519,0.500340883798236,0.162962,192.603
2021,7,28,1,30,148,12.654,1.9,5.47749,-199.48,0.3033305128074,0.306492,184.102
2021,7,28,2,0,148,12.654,1.9,5.83093,39.9107,0.369131412914154,0.200285,183.551
2021,7,28,2,30,148,12.654,1.9,5.29872,99.1219,0.195421339674049,0.142462,186.621
2021,7,28,3,0,148,12.654,1.9,4.19707,86.1362,0.210437876818789,0.244036,183.571
2021,7,28,3,30,148,12.654,1.9,4.33409,72.3157,0.426545425482445,0.189265,175.347
2021,7,28,4,0,148,12.654,1.9,4.03928,5649.48,0.273575400940947,0.143604,171.404
2021,7,28,5,0,148,12.654,1.9,3.84967,146.813,0.133318040789685,0.150692,158.387
2021,7,28,7,0,148,12.654,1.9,5.74713,-82.6754,0.979165460992166,0.42906,159.622
2021,7,28,7,30,148,12.654,1.9,3.75578,-269.507,0.515471628705208,0.350071,163.264
2021,7,28,8,0,148,12.654,1.9,4.19067,-330.359,1.08681645184456,0.608048,166.24
2021,7,28,8,30,148,12.654,1.9,0.938856,-147.485,1.38246880615803,0.570389,130.882
2021,7,28,9,0,148,12.654,1.9,1.82693,-164.063,0.214577258813696,0.15061,62.0248
2021,7,28,9,30,148,12.654,1.9,1.64356,-151.835,0.336078859793353,0.225437,57.3396
2021,7,28,10,0,148,12.654,1.9,2.27879,175.931,0.512721171788332,0.444674,61.841
2021,7,28,10,30,148,12.654,1.9,2.87442,-2559.41,0.74768175047944,0.487282,85.2551
2021,7,28,11,0,148,12.654,1.9,2.89568,826.907,0.698763193077598,0.467913,84.6974
2021,7,28,11,30,148,12.654,1.9,3.10889,-191.415,0.605879525978556,0.356629,89.1329
2021,7,28,12,0,148,12.654,1.9,3.7528,-84.5429,0.571681729636342,0.300739,100.787
2021,7,28,12,30,148,12.654,1.9,3.38192,-161.487,0.7432005113023,0.308937,104.366
2021,7,28,13,0,148,12.654,1.9,2.9882,392.078,1.78705623862261,0.559022,131.566
2021,7,28,13,30,148,12.654,1.9,5.22418,-640.946,0.874571895272195,0.715226,146.679
2021,7,28,14,0,148,12.654,1.9,5.36391,-911.855,0.852982414824596,0.548095,127.234
2021,7,28,14,30,148,12.654,1.9,5.92241,-554.416,1.64805643107267,0.828225,148.711
2021,7,28,15,0,148,12.654,1.9,7.739,-583.567,0.791182659061737,0.634094,171.578
2021,7,28,15,30,148,12.654,1.9,6.53194,-1051.4,0.784521510221358,0.665666,167.634
2021,7,28,16,0,148,12.654,1.9,6.55939,-250.575,1.29939216559128,0.814532,154.315
2021,7,28,16,30,148,12.654,1.9,7.12971,-149.981,1.24345486448041,0.431524,158.83
2021,7,28,17,0,148,12.654,1.9,6.63394,-318.717,1.00436049305018,0.863348,163.551
2021,7,28,17,30,148,12.654,1.9,6.16258,-333.107,1.28129621867857,0.684276,161.726
2021,7,28,18,0,148,12.654,1.9,6.34816,-440.862,1.23670934337863,0.611167,161.716
2021,7,28,18,30,148,12.654,1.9,6.17327,-442.766,1.02104848072949,0.64321,157.945
2021,7,28,19,0,148,12.654,1.9,6.55401,-1033.47,0.857544167958712,0.504846,156.012
2021,7,28,19,30,148,12.654,1.9,5.41644,-1400.01,0.745737889610016,0.54047,148.486
2021,7,28,20,0,148,12.654,1.9,5.75734,484.072,0.448185229564741,0.269538,148.977
2021,7,28,20,30,148,12.654,1.9,5.77776,-12215.8,0.45145985425063,0.282537,152.087
2021,7,28,21,0,148,12.654,1.9,7.15991,127.048,0.294852335924272,0.14983,157.164
2021,7,28,21,30,148,12.654,1.9,7.84104,157.563,0.671859360283088,0.143776,155.902
2021,7,28,22,0,148,12.654,1.9,7.41785,-433.32,0.690871912875317,0.161601,138.863
2021,7,28,22,30,148,12.654,1.9,8.63596,-25.508,0.427765122467926,0.134886,135.294
2021,7,28,23,0,148,12.654,1.9,9.10263,-272.119,0.468201879534886,0.138798,130.935
2021,7,28,23,30,148,12.654,1.9,9.34134,186.029,0.570876519047683,0.194936,130.17
2021,7,29,0,0,148,12.654,1.9,9.38501,86.1812,0.520579484805154,0.198056,129.082
2021,7,29,0,30,148,12.654,1.9,8.71559,57.1982,0.518274058775857,0.200811,134.472
2021,7,29,1,0,148,12.654,1.9,8.03403,42.0508,0.473422644156361,0.133918,135.367
2021,7,29,1,30,148,12.654,1.9,7.97834,-303.776,0.831914058061288,0.149656,144.422
2021,7,29,2,0,148,12.654,1.9,7.65237,-68.0987,0.508249938514507,0.143266,156.353
2021,7,29,2,30,148,12.654,1.9,7.42833,30.7356,0.43494022577821,0.138191,158.441
2021,7,29,3,0,148,12.654,1.9,7.77143,-3768.18,1.04272239834004,0.18439,156.687
2021,7,29,3,30,148,12.654,1.9,7.86838,58.5796,0.38717437931764,0.201731,161.457
2021,7,29,4,0,148,12.654,1.9,7.10927,122.3,0.598656829911762,0.234479,157.267
2021,7,29,4,30,148,12.654,1.9,7.8303,96.6739,0.696364128886605,0.245878,159.557
2021,7,29,5,0,148,12.654,1.9,7.54906,76.4094,0.441400045310374,0.228303,151.336
2021,7,29,5,30,148,12.654,1.9,7.60554,80.2379,0.43243034121116,0.207752,149.555
2021,7,29,6,0,148,12.654,1.9,8.01444,137.31,0.843945495870438,0.381294,152.326
2021,7,29,6,30,148,12.654,1.9,7.48903,138.636,0.751314847450787,0.371327,160.765
2021,7,29,7,0,148,12.654,1.9,7.06522,1241.82,0.83966600502819,0.597861,158.353
2021,7,29,7,30,148,12.654,1.9,8.42255,-2415.91,1.2627707630445,0.868407,158.532
2021,7,29,8,0,148,12.654,1.9,8.07369,-1209.76,1.40204850130086,1.04039,159.935
2021,7,29,8,30,148,12.654,1.9,8.55744,-708.266,1.55630331233985,0.974904,163.755
2021,7,29,9,0,148,12.654,1.9,8.88742,-679.987,1.32004166600907,1.06474,162.57
2021,7,29,9,30,148,12.654,1.9,8.21221,-861.711,1.72992196355789,1.20935,163.409
2021,7,29,10,0,148,12.654,1.9,8.73095,-447.323,1.93680148698828,1.08953,151.163
2021,7,29,10,30,148,12.654,1.9,10.382,-709.224,2.42670970657802,1.16403,160.093
2021,7,29,11,0,148,12.654,1.9,10.7436,-691.737,1.85396332218305,0.956308,184.999
2021,7,29,11,30,148,12.654,1.9,11.2278,2973.65,2.51981745370572,0.981768,197.164
2021,7,29,12,0,148,12.654,1.9,8.59136,330.529,0.802724112008603,0.488003,183.234
2021,7,29,12,30,148,12.654,1.9,8.02678,761.106,1.1783760011134,0.759341,167.869
2021,7,29,13,0,148,12.654,1.9,8.58066,-1506.04,2.3465634446995,1.04955,191.93
