"yyyy","mm","day","HH","MM","zm","d","z0","u_mean","L","sigma_v","u_star","wind_dir"
2021,12,8,5,30,30,12.654,1.9,3.20312,598.107,1.1339708990975,0.635928,62.8155
2021,12,8,6,0,30,12.654,1.9,3.25442,1651.09,1.05996226347922,0.65028,57.4186
2021,12,8,6,30,30,12.654,1.9,3.54038,1003.62,1.15165098879826,0.660513,55.4082
2021,12,8,7,0,30,12.654,1.9,3.40226,959.561,1.2612018078008,0.676081,64.5078
2021,12,8,7,30,30,12.654,1.9,4.22504,4552.52,1.64233674987805,0.96208,76.7345
2021,12,8,8,0,30,12.654,1.9,3.89475,39190.8,1.47374013991613,0.752463,83.0254
2021,12,8,8,30,30,12.654,1.9,3.39578,6048.93,1.24941986537753,0.6573,87.9299
2021,12,8,9,0,30,12.654,1.9,3.48393,-13825.2,1.52237643176712,0.810168,81.5974
2021,12,8,9,30,30,12.654,1.9,3.98998,-30608.9,1.45312077956376,0.789794,80.2909
2021,12,8,10,0,30,12.654,1.9,4.41146,11394,1.57014648998111,0.879087,82.3729
2021,12,8,10,30,30,12.654,1.9,3.50409,-519050,1.44485639424823,0.747546,79.7289
2021,12,8,11,0,30,12.654,1.9,3.89021,-19153,1.5042506440085,0.841583,75.8455
2021,12,8,11,30,30,12.654,1.9,3.83061,-5087.35,1.4402742794343,0.799974,69.718
2021,12,8,12,0,30,12.654,1.9,3.60209,-6469.29,1.31155251515141,0.678546,73.564
2021,12,8,12,30,30,12.654,1.9,3.29286,-4847.48,1.25648318731291,0.722436,70.2067
2021,12,8,13,0,30,12.654,1.9,3.36078,-4553.52,1.34038800352734,0.810923,71.0209
2021,12,8,13,30,30,12.654,1.9,3.81032,-3376.25,1.35893340528519,0.730487,66.3967
2021,12,8,14,0,30,12.654,1.9,3.80938,-3641.77,1.38310881712178,0.80376,70.8707
2021,12,8,14,30,30,12.654,1.9,4.5418,-10536.3,1.60397942630197,0.708224,73.8442
2021,12,8,15,0,30,12.654,1.9,3.93073,-5187.59,1.47276949995578,0.84005,73.3204
2021,12,8,15,30,30,12.654,1.9,4.03694,73748.7,1.49391097458985,0.815906,74.343
2021,12,8,16,0,30,12.654,1.9,3.04574,18076.1,1.26453153381005,0.709871,77.2194
2021,12,8,16,30,30,12.654,1.9,3.89747,3481.27,1.34052974603326,0.789657,74.4369
2021,12,8,17,0,30,12.654,1.9,4.11528,6405.38,1.584556720348,0.748467,79.5544
2021,12,8,17,30,30,12.654,1.9,3.97182,8029.98,1.47379442257053,0.679401,74.593
2021,12,8,18,0,30,12.654,1.9,3.64738,-11092.8,1.40683332346089,0.772673,70.6074
2021,12,8,18,30,30,12.654,1.9,3.68535,6597.89,1.36721614969982,0.727211,73.3406
2021,12,8,19,0,30,12.654,1.9,3.59238,-15008.8,1.45769338339721,0.804073,71.9817
2021,12,8,19,30,30,12.654,1.9,2.66598,3900.66,1.17671576856945,0.616409,71.7072
2021,12,8,20,0,30,12.654,1.9,3.48667,2451.36,1.35476935306347,0.691809,73.0539
2021,12,8,20,30,30,12.654,1.9,3.11135,4598.31,1.2415957474154,0.657665,77.3119
2021,12,8,21,0,30,12.654,1.9,2.6076,2555.41,0.981819229797421,0.571787,74.3801
2021,12,8,21,30,30,12.654,1.9,2.21112,471.347,0.865246207735116,0.410644,74.2904
2021,12,8,22,0,30,12.654,1.9,1.99815,1192.98,0.772509546866574,0.438387,78.8803
2021,12,8,22,30,30,12.654,1.9,1.98255,862.375,0.72506827264748,0.375974,70.5441
2021,12,8,23,0,30,12.654,1.9,2.28253,585.517,0.800699694017676,0.408877,69.0763
2021,12,8,23,30,30,12.654,1.9,2.03316,716.485,0.748426349081859,0.412993,80.0188
2021,12,9,0,0,30,12.654,1.9,2.08239,555.944,0.76246573693511,0.378929,67.0292
2021,12,9,0,30,30,12.654,1.9,2.16664,779.585,0.945258694749749,0.442707,80.2655
2021,12,9,1,0,30,12.654,1.9,2.62164,415.341,1.03031063277053,0.37351,73.8608
2021,12,9,1,30,30,12.654,1.9,3.31908,4893.79,1.22307399612615,0.611684,66.9045
2021,12,9,2,0,30,12.654,1.9,2.86706,-10858.3,1.07975923242175,0.713178,61.8885
2021,12,9,2,30,30,12.654,1.9,2.84506,-8569.62,0.981388811837592,0.606587,53.2019
2021,12,9,3,0,30,12.654,1.9,3.59986,-18899.6,1.11202967586301,0.793186,54.8427
2021,12,9,3,30,30,12.654,1.9,3.44449,-3446.44,1.2045289535748,0.729764,61.8734
2021,12,9,4,0,30,12.654,1.9,2.54463,-3955.25,0.961714094728782,0.450533,64.5143
2021,12,9,4,30,30,12.654,1.9,2.83568,-2427.3,1.1204865014805,0.599835,63.0101
2021,12,9,5,0,30,12.654,1.9,2.52555,-5330.55,0.966983970911617,0.568572,69.2348
2021,12,9,5,30,30,12.654,1.9,2.57325,2095.64,0.939127786832016,0.407787,80.5984
2021,12,9,6,0,30,12.654,1.9,1.31566,-207.086,0.515543402634541,0.267256,76.1347
2021,12,9,6,30,30,12.654,1.9,1.12185,-27.0932,0.484059913647061,0.144884,98.6165
2021,12,9,7,0,30,12.654,1.9,1.20561,-121.914,0.448132792819271,0.255937,73.8332
2021,12,9,7,30,30,12.654,1.9,0.959409,248.119,0.462522431888444,0.125102,71.3101
2021,12,9,8,0,30,12.654,1.9,1.95707,106.365,0.524779001104274,0.264245,53.3008
2021,12,9,8,30,30,12.654,1.9,2.13663,418.06,0.646993044784873,0.386576,48.8883
2021,12,9,9,0,30,12.654,1.9,2.38108,382.512,0.795787660120462,0.443291,43.4017
2021,12,9,9,30,30,12.654,1.9,2.65009,765.441,0.949503027904598,0.564196,48.3376
2021,12,9,10,0,30,12.654,1.9,2.67132,858.935,0.902847163145568,0.54296,47.1951
2021,12,9,10,30,30,12.654,1.9,2.37866,1176.16,0.761910099683683,0.404676,49.002
2021,12,9,11,0,30,12.654,1.9,2.40737,599.311,0.730969219598199,0.418516,57.1754
2021,12,9,11,30,30,12.654,1.9,2.40562,1117.33,0.75627309882079,0.442696,46.1874
2021,12,9,12,0,30,12.654,1.9,2.8787,2089.77,0.937277973708974,0.564533,44.8235
2021,12,9,12,30,30,12.654,1.9,2.61888,3656.9,0.914841516329468,0.618618,45.2511
2021,12,9,13,0,30,12.654,1.9,2.78614,2885.92,0.895450166117579,0.565777,46.742
2021,12,9,13,30,30,12.654,1.9,2.12836,628.686,0.710624373350647,0.397691,40.3539
2021,12,9,14,0,30,12.654,1.9,2.21358,4940.21,0.653430179896827,0.429469,41.6031
2021,12,9,14,30,30,12.654,1.9,2.72313,16084.7,0.922264604113158,0.697759,41.1276
2021,12,9,15,0,30,12.654,1.9,3.54218,1935.97,1.14352962357781,0.711867,44.5491
2021,12,9,15,30,30,12.654,1.9,3.10754,1638.38,1.04820799462702,0.649954,42.7678
2021,12,9,16,0,30,12.654,1.9,3.1196,1895.97,0.964622724177696,0.607545,38.5168
2021,12,9,16,30,30,12.654,1.9,2.71491,855.9,0.837718926609636,0.553173,33.988
2021,12,9,17,0,30,12.654,1.9,2.73913,-1626.13,0.868293729103234,0.505179,34.1196
2021,12,9,17,30,30,12.654,1.9,1.76116,-473.483,0.512696791485962,0.345023,40.076
2021,12,9,18,0,30,12.654,1.9,1.54444,-319.432,0.507416002900973,0.265229,49.1925
2021,12,9,18,30,30,12.654,1.9,1.16071,-819.014,0.472775845406679,0.179806,59.5841
2021,12,9,19,0,30,12.654,1.9,1.39311,-156.761,0.566777734213333,0.324665,121.306
2021,12,9,19,30,30,12.654,1.9,2.08856,-235.01,0.81936682871593,0.392521,110.813
2021,12,9,20,0,30,12.654,1.9,2.13452,-640.655,0.844789914712528,0.387734,94.8762
2021,12,9,20,30,30,12.654,1.9,1.79201,-324.811,0.692961037865766,0.382819,92.7256
2021,12,9,21,0,30,12.654,1.9,1.77536,-289.739,0.81269982158236,0.423463,79.091
2021,12,9,21,30,30,12.654,1.9,2.28014,-891.781,0.893423191998059,0.449456,83.4198
2021,12,9,22,0,30,12.654,1.9,1.79912,-5077.12,0.625060797042976,0.296849,83.4684
2021,12,9,22,30,30,12.654,1.9,1.86317,-628.356,0.595809533324199,0.333755,74.6889
2021,12,9,23,0,30,12.654,1.9,1.67347,-436.115,0.636077825427046,0.336827,73.461
2021,12,9,23,30,30,12.654,1.9,1.44427,-661.308,0.556034171611781,0.332291,72.3692
2021,12,10,0,0,30,12.654,1.9,1.71003,1361.29,0.601955978456897,0.311613,80.3015
2021,12,10,0,30,30,12.654,1.9,1.41525,-371.871,0.502216088949767,0.301706,80.5847
2021,12,10,1,0,30,12.654,1.9,1.52173,-1047.36,0.517774082008746,0.29994,73.0335
2021,12,10,1,30,30,12.654,1.9,1.57745,-275.557,0.558322487456846,0.317956,61.2453
2021,12,10,2,0,30,12.654,1.9,1.33934,-247.423,0.52377571535916,0.304638,56.0584
2021,12,10,2,30,30,12.654,1.9,1.27735,-179.728,0.467785207119678,0.277535,69.0593
2021,12,10,3,0,30,12.654,1.9,0.944191,-98.4451,0.39679969758053,0.251345,63.1316
2021,12,10,3,30,30,12.654,1.9,1.30175,-170.975,0.469513578078419,0.300109,45.4636
2021,12,10,4,0,30,12.654,1.9,1.41852,-198.889,0.488433209354155,0.334715,39.3038
2021,12,10,4,30,30,12.654,1.9,1.1808,-2818.57,0.360122201481664,0.238537,35.346
2021,12,10,5,0,30,12.654,1.9,1.38202,-429.208,0.471508218380125,0.263739,52.8587
2021,12,10,5,30,30,12.654,1.9,1.3583,-432.861,0.548190660263379,0.326963,50.8306
2021,12,10,6,0,30,12.654,1.9,1.27954,-980.279,0.420138072542825,0.254886,45.9729
2021,12,10,6,30,30,12.654,1.9,1.47679,-237.574,0.500492757190351,0.268768,35.5133
2021,12,10,7,0,30,12.654,1.9,1.60029,-201.87,0.449204853045913,0.248233,27.2424
2021,12,10,7,30,30,12.654,1.9,1.19866,-2301.63,0.366161166701222,0.23046,15.9383
2021,12,10,8,0,30,12.654,1.9,1.02535,-86.2323,0.277598090771533,0.182425,356.203
2021,12,10,8,30,30,12.654,1.9,1.2954,-178.705,0.455364689013103,0.291287,7.88847
2021,12,10,9,0,30,12.654,1.9,1.66394,-126.566,0.504598850573403,0.268182,16.8026
2021,12,10,9,30,30,12.654,1.9,1.64468,-159.843,0.448713717196165,0.273458,15.4197
2021,12,10,10,0,30,12.654,1.9,1.81284,-227.393,0.522931161817691,0.287724,11.9243
2021,12,10,10,30,30,12.654,1.9,1.58617,-207.436,0.583052313261855,0.31488,359.714
2021,12,10,11,0,30,12.654,1.9,1.53699,-236.096,0.632460275432378,0.359721,357.126
2021,12,10,11,30,30,12.654,1.9,1.70857,-198.722,0.563123432295265,0.323993,359.664
2021,12,10,12,0,30,12.654,1.9,1.37499,628.443,0.513508519890371,0.248087,345.782
2021,12,10,12,30,30,12.654,1.9,1.6804,-290.481,0.594243216200236,0.312585,348.426
2021,12,10,13,0,30,12.654,1.9,1.63728,-307.678,0.605799471772632,0.319346,348.359
2021,12,10,13,30,30,12.654,1.9,1.71391,-278.453,0.655620316951816,0.398316,348.077
2021,12,10,14,0,30,12.654,1.9,1.67125,-787.402,0.620238663741628,0.323573,345.761
2021,12,10,14,30,30,12.654,1.9,1.58,-386.189,0.578605219471792,0.307791,349.4
2021,12,10,15,0,30,12.654,1.9,1.61537,-401.926,0.576449477404568,0.348806,349.608
2021,12,10,15,30,30,12.654,1.9,1.59374,-1394.61,0.553810436882513,0.293762,345.906
2021,12,10,16,0,30,12.654,1.9,1.36291,-5574.37,0.512248962907686,0.273567,347.674
2021,12,10,16,30,30,12.654,1.9,1.24542,867.279,0.447478491103204,0.261115,345.618
2021,12,10,17,0,30,12.654,1.9,1.15957,124.144,0.393443769807072,0.206817,346.651
2021,12,10,17,30,30,12.654,1.9,1.2092,-231.343,0.402905696162266,0.212354,1.95653
2021,12,10,18,0,30,12.654,1.9,1.42971,-63.257,0.437344257993631,0.189524,25.3553
2021,12,10,18,30,30,12.654,1.9,1.8171,-306.247,0.610625089559871,0.324945,49.4369
2021,12,10,19,0,30,12.654,1.9,1.75995,-1245.72,0.570849367171411,0.346264,53.9057
2021,12,10,19,30,30,12.654,1.9,1.64944,-528.974,0.562243719395779,0.374515,52.5403
2021,12,10,20,0,30,12.654,1.9,1.59829,-407.39,0.613224265664691,0.41336,52.5265
2021,12,10,20,30,30,12.654,1.9,1.52793,-312.453,0.607052715997548,0.402755,59.6858
2021,12,10,21,0,30,12.654,1.9,1.3873,82.5198,0.394162403077716,0.226994,44.5335
2021,12,10,21,30,30,12.654,1.9,1.66993,185.58,0.435833683874939,0.219594,42.6943
2021,12,10,22,0,30,12.654,1.9,1.72826,212.303,0.563265479148154,0.257772,50.0716
2021,12,10,22,30,30,12.654,1.9,1.85357,278.521,0.526989563464022,0.207934,43.7259
2021,12,10,23,0,30,12.654,1.9,1.58015,280.063,0.550951903526978,0.24133,51.6663
2021,12,10,23,30,30,12.654,1.9,1.84828,395.791,0.610184398358398,0.304494,63.714
2021,12,11,0,0,30,12.654,1.9,1.66877,372.357,0.543988051339365,0.274933,54.0106
2021,12,11,0,30,30,12.654,1.9,1.5424,-334.427,0.478190338672793,0.244887,46.3519
2021,12,11,1,0,30,12.654,1.9,1.37258,-358.732,0.485604777571226,0.257346,46.4217
2021,12,11,1,30,30,12.654,1.9,1.24015,-635.02,0.432651129664537,0.199272,47.057
2021,12,11,2,0,30,12.654,1.9,1.35328,-291.054,0.39491391467002,0.227196,46.0682
2021,12,11,2,30,30,12.654,1.9,1.26028,485.988,0.497166973963476,0.214004,68.6121
2021,12,11,3,0,30,12.654,1.9,1.3773,194.219,0.435877276306072,0.230485,76.283
2021,12,11,3,30,30,12.654,1.9,1.30813,82.3236,0.431039441350789,0.199865,78.2424
2021,12,11,4,0,30,12.654,1.9,1.14666,62.8534,0.489224897158761,0.161277,72.2915
2021,12,11,4,30,30,12.654,1.9,1.08855,106.465,0.403504646813392,0.172785,61.8962
2021,12,11,5,0,30,12.654,1.9,1.14205,85.3278,0.428862448810805,0.17251,66.2192
2021,12,11,5,30,30,12.654,1.9,1.27689,169.818,0.457866792855739,0.217424,72.6026
2021,12,11,6,0,30,12.654,1.9,1.19004,49.2357,0.377489072689528,0.183008,78.9596
2021,12,11,7,30,30,12.654,1.9,0.998887,11.2862,0.334175103800388,0.132678,92.7607
2021,12,11,8,30,30,12.654,1.9,0.908011,21.3348,0.325493471516711,0.149145,91.2559
2021,12,11,9,0,30,12.654,1.9,1.05743,20.0186,0.347047547174735,0.158399,97.1069
2021,12,11,9,30,30,12.654,1.9,0.999135,42.1765,0.387103345374333,0.163836,86.5161
2021,12,11,10,0,30,12.654,1.9,1.03708,22.4428,0.321844683038263,0.142479,95.9463
2021,12,11,10,30,30,12.654,1.9,0.907027,16.9174,0.338478950601068,0.106931,77.5648
2021,12,11,12,0,30,12.654,1.9,1.06264,37.1699,0.368180662175514,0.175911,95.7406
2021,12,11,12,30,30,12.654,1.9,0.711391,19.2298,0.319749902267381,0.137662,94.0191
2021,12,11,13,30,30,12.654,1.9,0.884405,19.8105,0.287482173360367,0.135178,101.117
2021,12,11,14,0,30,12.654,1.9,0.959561,-70.2732,0.33335116618965,0.205845,125.782
2021,12,11,14,30,30,12.654,1.9,0.935323,57.9314,0.356674922022841,0.138253,113.892
2021,12,11,15,30,30,12.654,1.9,0.666904,161.176,0.259660162520168,0.102195,113.514
2021,12,11,16,0,30,12.654,1.9,0.9884,-60.7806,0.250552988407642,0.145626,123.336
2021,12,11,16,30,30,12.654,1.9,0.953059,-117.319,0.281427610585742,0.151761,127.122
2021,12,11,17,0,30,12.654,1.9,0.944202,-20.5527,0.39760281689143,0.128995,176.253
2021,12,11,19,30,30,12.654,1.9,0.895383,-9.59303,0.205485279278103,0.106863,173.923
2021,12,11,23,0,30,12.654,1.9,0.536513,-905.263,0.326857767232171,0.140705,123.913
2021,12,11,23,30,30,12.654,1.9,1.05254,-59.4182,0.382887711999223,0.200717,143.2
2021,12,12,0,0,30,12.654,1.9,1.20973,-47.5674,0.344424157108644,0.19318,160.064
2021,12,12,0,30,30,12.654,1.9,1.31922,-112.469,0.51194823957115,0.272661,166.39
2021,12,12,1,0,30,12.654,1.9,1.17126,-89.5226,0.362387913705742,0.177452,143.055
2021,12,12,1,30,30,12.654,1.9,1.07278,-81.52,0.346910651321057,0.194374,138.859
2021,12,12,2,0,30,12.654,1.9,1.48555,-29.3542,0.400734325956737,0.167839,155.526
2021,12,12,2,30,30,12.654,1.9,1.65649,-52.151,0.461201691237142,0.164189,139.523
2021,12,12,3,0,30,12.654,1.9,1.84775,-147.038,0.521141055761298,0.260955,147.777
2021,12,12,3,30,30,12.654,1.9,1.52561,-49.1219,0.419687979337031,0.179191,156.877
2021,12,12,4,0,30,12.654,1.9,1.61059,-57.1543,0.436805448683965,0.170321,143.498
2021,12,12,4,30,30,12.654,1.9,1.97005,-254.335,0.618165026509912,0.249776,152.903
2021,12,12,5,0,30,12.654,1.9,1.69012,-131.216,0.446384363525426,0.234741,158.644
2021,12,12,5,30,30,12.654,1.9,1.73519,-101.371,0.376049198908866,0.194083,160.032
2021,12,12,6,0,30,12.654,1.9,1.80082,-126.63,0.423538664114624,0.183098,149.703
2021,12,12,6,30,30,12.654,1.9,1.76603,-100.242,0.354815444985136,0.191673,140.537
2021,12,12,7,0,30,12.654,1.9,1.62784,-123.64,0.37862778556255,0.139221,131.577
2021,12,12,7,30,30,12.654,1.9,1.81136,-253.97,0.457899552303778,0.265444,158.981
2021,12,12,8,0,30,12.654,1.9,1.7107,-71.6266,0.558460383554644,0.212233,145.885
2021,12,12,8,30,30,12.654,1.9,1.49276,-129.355,0.475330411398219,0.250733,136.72
2021,12,12,9,0,30,12.654,1.9,1.61142,-1474.64,0.396347070129199,0.207444,119.286
2021,12,12,9,30,30,12.654,1.9,1.77019,64.0426,0.375129311038207,0.173766,116.548
2021,12,12,10,0,30,12.654,1.9,1.59634,40.2212,0.361890867527767,0.188766,100.589
2021,12,12,10,30,30,12.654,1.9,1.25999,51.286,0.400579580108622,0.1586,115.42
2021,12,12,11,0,30,12.654,1.9,1.55313,73.7504,0.385587862879526,0.185717,113.79
2021,12,12,11,30,30,12.654,1.9,1.74774,46.868,0.397162435283097,0.157166,111.028
2021,12,12,12,0,30,12.654,1.9,1.77301,28.3484,0.447887262600758,0.146524,101.196
2021,12,12,12,30,30,12.654,1.9,1.91648,123.888,0.424454944605432,0.199346,110.846
2021,12,12,13,0,30,12.654,1.9,1.83076,47.3247,0.474954734685317,0.186787,100.255
2021,12,12,13,30,30,12.654,1.9,1.35086,-22.6668,0.376527555432534,0.114569,97.5067
2021,12,12,14,0,30,12.654,1.9,1.60166,154.444,0.275001454541608,0.159907,92.1984
2021,12,12,14,30,30,12.654,1.9,1.57895,257.555,0.294189394778262,0.161626,87.1581
2021,12,12,15,0,30,12.654,1.9,1.5993,514.388,0.379174102491191,0.177999,86.0252
2021,12,12,15,30,30,12.654,1.9,1.73264,43.9801,0.444314078102416,0.192113,67.8893
2021,12,12,16,0,30,12.654,1.9,1.7838,91.4448,0.458473554308207,0.236282,81.1213
2021,12,12,16,30,30,12.654,1.9,1.71053,79.767,0.40804288990252,0.201114,75.5161
2021,12,12,17,0,30,12.654,1.9,1.68743,91.6097,0.461687123493822,0.250299,74.6604
2021,12,12,17,30,30,12.654,1.9,1.86884,116.312,0.613493276246774,0.297158,83.0463
2021,12,12,18,0,30,12.654,1.9,1.7195,198.423,0.507949800669318,0.300539,88.8701
2021,12,12,18,30,30,12.654,1.9,1.71632,135.463,0.556177130058402,0.303866,85.3836
2021,12,12,19,0,30,12.654,1.9,1.77401,224.336,0.600713742143461,0.358099,94.4139
2021,12,12,19,30,30,12.654,1.9,1.47596,212.101,0.550803050100487,0.308171,93.4087
2021,12,12,20,0,30,12.654,1.9,1.56161,152.82,0.455622650885577,0.247284,81.4103
2021,12,12,20,30,30,12.654,1.9,1.61874,214.657,0.491950200731741,0.267783,71.9787
2021,12,12,21,0,30,12.654,1.9,1.65021,234.282,0.522471051829668,0.257481,62.0128
2021,12,12,21,30,30,12.654,1.9,1.66104,299.762,0.4307029138513,0.289602,79.6399
2021,12,12,22,0,30,12.654,1.9,1.80788,367.49,0.50968127295399,0.288726,77.7982
2021,12,12,22,30,30,12.654,1.9,1.44535,222.277,0.503366665562987,0.250333,63.0872
2021,12,12,23,0,30,12.654,1.9,1.45776,349.129,0.480398792671256,0.243923,65.697
2021,12,12,23,30,30,12.654,1.9,1.41718,121.141,0.395365653541124,0.217011,71.959
2021,12,13,0,0,30,12.654,1.9,1.51919,181.677,0.502690759811636,0.188677,62.2582
2021,12,13,1,0,30,12.654,1.9,1.36592,-171.355,0.395422558789961,0.188409,52.5044
2021,12,13,2,30,30,12.654,1.9,1.66744,-279.492,0.372580192710241,0.227452,22.3385
2021,12,13,3,0,30,12.654,1.9,1.73831,-1483.08,0.347109492811706,0.214003,30.7664
2021,12,13,3,30,30,12.654,1.9,1.82228,-512.846,0.400562105047395,0.279701,29.9406
2021,12,13,4,0,30,12.654,1.9,1.49803,24.9844,0.38479085228212,0.145232,46.8003
2021,12,13,4,30,30,12.654,1.9,1.38166,58.7637,0.328108213856343,0.160354,37.8431
2021,12,13,5,0,30,12.654,1.9,1.52741,54.9772,0.416974819383617,0.17253,45.996
2021,12,13,5,30,30,12.654,1.9,1.77399,61.7915,0.416562120217381,0.182286,48.7492
2021,12,13,6,0,30,12.654,1.9,1.82491,145.498,0.529857528020505,0.189087,57.1213
2021,12,13,6,30,30,12.654,1.9,1.45447,1102.26,0.402390357737359,0.248761,65.3091
2021,12,13,7,0,30,12.654,1.9,1.47692,478.924,0.375611501421349,0.2414,83.9767
2021,12,13,7,30,30,12.654,1.9,1.46314,613.469,0.3147657859425,0.260992,87.818
2021,12,13,8,0,30,12.654,1.9,1.17235,256.802,0.574924342848692,0.17517,95.1575
2021,12,13,8,30,30,12.654,1.9,1.37488,142.999,0.466437562809858,0.179686,122.711
2021,12,13,9,0,30,12.654,1.9,1.3415,54.9312,0.485085559463483,0.191265,104.733
2021,12,13,9,30,30,12.654,1.9,1.32899,49.4889,0.305764615349782,0.189844,108.59
2021,12,13,10,0,30,12.654,1.9,1.36432,-128.368,0.37015402199625,0.198767,127.223
2021,12,13,10,30,30,12.654,1.9,1.63623,451.057,0.412334815410972,0.203773,113.177
2021,12,13,11,0,30,12.654,1.9,1.88681,-221.238,0.49971091643069,0.27058,125.268
2021,12,13,11,30,30,12.654,1.9,1.59857,-189.479,0.450292127401757,0.280307,137.099
2021,12,13,12,0,30,12.654,1.9,1.90044,-289.797,0.574431022839122,0.319143,146.851
2021,12,13,12,30,30,12.654,1.9,1.66488,-185.811,0.48955387854658,0.270702,129.36
2021,12,13,13,0,30,12.654,1.9,1.79919,-147.19,0.508521385980963,0.241113,149.291
2021,12,13,13,30,30,12.654,1.9,2.10051,-358.948,0.642098902039242,0.299836,124.477
2021,12,13,14,0,30,12.654,1.9,2.18898,-610.99,0.644893014383006,0.381881,128.303
2021,12,13,14,30,30,12.654,1.9,2.3467,-1860.3,0.750752289373799,0.447196,127.723
2021,12,13,15,0,30,12.654,1.9,2.61576,-3522.04,0.784929296178962,0.464335,139.063
2021,12,13,15,30,30,12.654,1.9,2.49494,-1838.23,0.707985169336194,0.413203,138.405
2021,12,13,16,0,30,12.654,1.9,2.53267,-1754.23,0.705467929816799,0.422999,132.726
2021,12,13,16,30,30,12.654,1.9,2.24177,661.698,0.658836853856856,0.351313,124.316
2021,12,13,17,0,30,12.654,1.9,2.40353,887.21,0.78467764081819,0.437725,130.363
2021,12,13,17,30,30,12.654,1.9,2.56401,960.789,0.781409623692977,0.442021,132.613
2021,12,13,18,0,30,12.654,1.9,2.2193,4484.02,0.731361059942352,0.377095,141.487
2021,12,13,18,30,30,12.654,1.9,2.33077,662.028,0.686961425409025,0.352409,138.761
2021,12,13,19,0,30,12.654,1.9,2.32459,657.405,0.60651051103835,0.363584,134.975
2021,12,13,19,30,30,12.654,1.9,2.41679,482.9,0.648614677601425,0.359724,138.461
2021,12,13,20,0,30,12.654,1.9,2.47993,6332.01,0.70336121587702,0.47157,143.596
2021,12,13,20,30,30,12.654,1.9,2.53027,133770,0.633379033438904,0.358786,146.982
2021,12,13,21,0,30,12.654,1.9,2.44204,-11111,0.642836682214075,0.37257,150.857
2021,12,13,21,30,30,12.654,1.9,2.74785,2992.01,0.709670346005806,0.468634,154.237
2021,12,13,22,0,30,12.654,1.9,2.63617,-4617.18,0.724502587987096,0.468018,160.145
2021,12,13,22,30,30,12.654,1.9,2.51575,-1882.45,0.697627407718475,0.412057,166.666
2021,12,13,23,0,30,12.654,1.9,2.67413,-2493.26,0.722753761664372,0.484316,168.073
2021,12,13,23,30,30,12.654,1.9,2.40384,-2611.2,0.640723809453028,0.420874,162.742
2021,12,14,0,0,30,12.654,1.9,2.41227,2199.94,0.540048146001817,0.338135,165.684
2021,12,14,0,30,30,12.654,1.9,2.40288,542.005,0.565270731596816,0.349677,167.969
2021,12,14,1,0,30,12.654,1.9,2.28656,551.17,0.644272457893398,0.341946,171.699
2021,12,14,1,30,30,12.654,1.9,2.30548,1225.48,0.554192204925331,0.372748,162.444
2021,12,14,2,0,30,12.654,1.9,2.63667,2309.2,0.63699921507016,0.425004,167.487
2021,12,14,2,30,30,12.654,1.9,2.54113,1505.64,0.603942050200183,0.371726,170.508
2021,12,14,3,0,30,12.654,1.9,2.63691,2764.27,0.675783249274499,0.395176,168.077
2021,12,14,3,30,30,12.654,1.9,2.47616,8058.24,0.56862289788576,0.399322,170.002
2021,12,14,4,0,30,12.654,1.9,2.3248,3486.27,0.572509388569305,0.393262,163.514
2021,12,14,4,30,30,12.654,1.9,2.31842,2605.94,0.60492644180925,0.341948,160.912
2021,12,14,5,0,30,12.654,1.9,1.97471,-5187.96,0.558566021164911,0.3548,153.664
2021,12,14,5,30,30,12.654,1.9,2.11701,-1857.49,0.547903276135487,0.346875,172.899
2021,12,14,6,0,30,12.654,1.9,2.25267,-1016.82,0.623696240168241,0.35599,164.912
2021,12,14,6,30,30,12.654,1.9,1.82195,-355.814,0.452518507908793,0.259404,162.895
2021,12,14,7,0,30,12.654,1.9,2.06516,-443.211,0.508,0.309543,164.545
2021,12,14,7,30,30,12.654,1.9,2.41773,471.965,0.625846626578749,0.309393,169.419
2021,12,14,8,0,30,12.654,1.9,2.13221,723.551,1.74064643164544,0.301477,222.963
2021,12,14,8,30,30,12.654,1.9,3.34177,-823.66,1.05028091480327,0.577018,281.266
2021,12,14,9,0,30,12.654,1.9,1.90973,-389.843,0.550948273434086,0.227759,284.987
2021,12,14,9,30,30,12.654,1.9,2.05826,-8419.23,0.430315000900503,0.253771,276.045
2021,12,14,10,0,30,12.654,1.9,1.93621,-62.1343,0.385119461985499,0.136548,262.537
2021,12,14,10,30,30,12.654,1.9,1.31869,-62.7636,0.266438172940741,0.114087,254.55
2021,12,14,11,0,30,12.654,1.9,1.38117,-56.9686,0.248449793720985,0.111235,223.017
2021,12,14,11,30,30,12.654,1.9,1.28868,-7.05965,0.288487261417207,0.116574,210.58
2021,12,14,12,0,30,12.654,1.9,1.56266,-68.8217,0.412705706284757,0.259931,238.532
2021,12,14,12,30,30,12.654,1.9,1.80113,-124.304,0.60188038678794,0.329586,234.895
2021,12,14,13,0,30,12.654,1.9,1.74195,-166.179,0.560966130884923,0.345006,231.281
2021,12,14,13,30,30,12.654,1.9,1.68861,-509.583,0.422561238165547,0.297648,221.814
2021,12,14,14,0,30,12.654,1.9,2.36953,-1407.85,0.673637884920378,0.378739,218.955
2021,12,14,14,30,30,12.654,1.9,2.32848,-557.466,0.735090470622494,0.436504,229.297
